beta,ctprime,yaw,ct,an,dPstar,us,A4,u4,v4
0.18055555555555558,10.0,0.7853981633974483,1.362436571966508,0.4779968253034263,0.1916753553759766,1.1761593050353363,1.143351511436917,0.3228333378600419,-0.24084703474744268
0.22444444444444447,0.1,-0.7853981633974483,0.048817346452921635,0.011897308444900348,0.00395137585431289,1.003943599864321,0.71345104269932,0.9793161294608508,0.008629769179415096
0.22444444444444447,0.1,-0.6108652381980153,0.06513185911968762,0.014782271866200472,0.006144823507242006,1.0061260592065486,0.8292573595866318,0.9732118825832847,0.009339524911740804
0.22444444444444447,0.1,-0.4363323129985824,0.07938684653789224,0.016898035415818517,0.008329089544590603,1.0082946886151438,0.9203157667695087,0.968138326164609,0.008387582771952803
0.22444444444444447,0.1,-0.2617993877991494,0.08993163557842791,0.018223872214245068,0.010092799397671786,1.0100423747523362,0.98319258292879,0.9645342468270474,0.005819005011243949
0.22444444444444447,0.1,-0.08726646259971647,0.09553498033018726,0.01884644165452835,0.011078516765145702,1.01101782057998,1.0153226298905091,0.962669346731721,0.002081605542262998
0.22444444444444447,0.1,0.08726646259971647,0.09553498033018577,0.018846441654535914,0.01107851676514547,1.0110178205799796,1.015322629890501,0.9626693467317216,-0.0020816055422629657
0.22444444444444447,0.1,0.2617993877991494,0.08993163557842904,0.01822387221423877,0.010092799397671942,1.0100423747523364,0.9831925829287969,0.9645342468270469,-0.005819005011244023
0.22444444444444447,0.1,0.4363323129985824,0.07938684653789516,0.016898035415800386,0.008329089544591124,1.0082946886151445,0.9203157667695265,0.9681383261646082,-0.008387582771953114
0.22444444444444447,0.1,0.6108652381980153,0.06513185911969296,0.014782271866160128,0.00614482350724278,1.0061260592065493,0.8292573595866674,0.9732118825832827,-0.009339524911741571
0.22444444444444447,0.1,0.7853981633974483,0.048817346452921635,0.011897308444900348,0.00395137585431289,1.003943599864321,0.71345104269932,0.9793161294608508,-0.008629769179415096
0.22444444444444447,1.2000000000000002,-0.7853981633974483,0.4634245404302226,0.12115175709888858,0.045608307823801354,1.0446131416211502,0.7851815591535153,0.7914596884551032,0.0819226587765888
0.22444444444444447,1.2000000000000002,-0.6108652381980153,0.5878605981268938,0.145559090457392,0.07038481338636633,1.0680681751521246,0.939257520119495,0.7451811700037622,0.08429574673630086
0.22444444444444447,1.2000000000000002,-0.4363323129985824,0.6914944825419141,0.1624166702274023,0.09521034741276414,1.0910640195816088,1.0676175306626072,0.711030188490334,0.07305954905379229
0.22444444444444447,1.2000000000000002,-0.2617993877991494,0.7666624285408224,0.17250059698954737,0.11522446461146649,1.1092560251012424,1.159414315320078,0.6894024284808267,0.04960670941773151
0.22444444444444447,1.2000000000000002,-0.08726646259971647,0.8064484037502938,0.17708790741563255,0.12642368503442047,1.119306647023076,1.2073053761684125,0.6790168252310427,0.017571652404129466
0.22444444444444447,1.2000000000000002,0.08726646259971647,0.8064484037502938,0.17708790741563255,0.12642368503442047,1.119306647023076,1.2073053761684125,0.6790168252310427,-0.017571652404129466
0.22444444444444447,1.2000000000000002,0.2617993877991494,0.7666624285408224,0.17250059698954737,0.11522446461146649,1.1092560251012424,1.159414315320078,0.6894024284808267,-0.04960670941773151
0.22444444444444447,1.2000000000000002,0.4363323129985824,0.6914944825419124,0.16241667022740353,0.09521034741276357,1.0910640195816084,1.0676175306626048,0.7110301884903346,-0.07305954905379208
0.22444444444444447,1.2000000000000002,0.6108652381980153,0.5878605981268922,0.14555909045739324,0.07038481338636585,1.0680681751521244,0.939257520119493,0.7451811700037628,-0.0842957467363006
0.22444444444444447,1.2000000000000002,0.7853981633974483,0.4634245404302226,0.12115175709888858,0.045608307823801354,1.0446131416211502,0.7851815591535153,0.7914596884551032,-0.0819226587765888
0.22444444444444447,2.3000000000000003,-0.7853981633974483,0.731915835444033,0.2022227425151626,0.08253196532016863,1.0793812721370764,0.850295134466621,0.6634328314745098,0.1293856626253472
0.22444444444444447,2.3000000000000003,-0.6108652381980153,0.8993507411700065,0.23662820256328368,0.12567317273457987,1.118635930701597,1.0315183573151325,0.606210799603118,0.1289615982898533
0.22444444444444447,2.3000000000000003,-0.4363323129985824,1.0372184542803304,0.25903876401407483,0.16703222800826908,1.1550170804005744,1.179384375674947,0.5693978586694042,0.10958686504835571
0.22444444444444447,2.3000000000000003,-0.2617993877991494,1.1378584491410828,0.27182389546593555,0.1997303709624558,1.18298805654088,1.2837470491572047,0.5478992967984606,0.0736248593171246
0.22444444444444447,2.3000000000000003,-0.08726646259971647,1.191676946327297,0.2774446436271346,0.2178452183424204,1.1982030031188124,1.3377436862818477,0.538074537350327,0.02596537234309847
0.22444444444444447,2.3000000000000003,0.08726646259971647,1.1916769463272956,0.2774446436271349,0.21784521834242007,1.1982030031188122,1.3377436862818466,0.5380745373503273,-0.02596537234309845
0.22444444444444447,2.3000000000000003,0.2617993877991494,1.137858449141083,0.2718238954659354,0.1997303709624558,1.1829880565408801,1.2837470491572056,0.5478992967984602,-0.07362485931712462
0.22444444444444447,2.3000000000000003,0.4363323129985824,1.0372184542803322,0.2590387640140742,0.16703222800826964,1.1550170804005748,1.179384375674949,0.5693978586694037,-0.10958686504835595
0.22444444444444447,2.3000000000000003,0.6108652381980153,0.8993507411700077,0.2366282025632831,0.12567317273458042,1.1186359307015974,1.0315183573151345,0.6062107996031174,-0.12896159828985346
0.22444444444444447,2.3000000000000003,0.7853981633974483,0.731915835444033,0.2022227425151626,0.08253196532016863,1.0793812721370764,0.850295134466621,0.6634328314745098,-0.1293856626253472
0.22444444444444447,3.4000000000000004,-0.7853981633974483,0.9187248094023069,0.264863034209308,0.11470659140353628,1.1087890614571396,0.9059649916271107,0.573775298621778,0.16240913569321444
0.22444444444444447,3.4000000000000004,-0.6108652381980153,1.106385091843343,0.3036153660523402,0.1709279926308476,1.1583850764156243,1.101637966094469,0.5178152116050706,0.1586491045527716
0.22444444444444447,3.4000000000000004,-0.4363323129985824,1.2618786442198575,0.32780755768300723,0.22409158359657919,1.203404822659134,1.2593204938228781,0.4837634643350341,0.13332323978837937
0.22444444444444447,3.4000000000000004,-0.2617993877991494,1.3770389560704859,0.3411449537039695,0.26556174518782844,1.2373857484156898,1.369067311625193,0.4648457381032455,0.08910097691979565
0.22444444444444447,3.4000000000000004,-0.08726646259971647,1.4393933549816613,0.34686033045964415,0.28831727223858444,1.2556410890371843,1.4252872438430149,0.45650747154028115,0.031362849239868255
0.22444444444444447,3.4000000000000004,0.08726646259971647,1.4393933549816613,0.34686033045964415,0.28831727223858444,1.2556410890371843,1.4252872438430149,0.45650747154028115,-0.031362849239868255
0.22444444444444447,3.4000000000000004,0.2617993877991494,1.3770389560704839,0.34114495370396997,0.2655617451878276,1.2373857484156892,1.3690673116251908,0.464845738103246,-0.0891009769197955
0.22444444444444447,3.4000000000000004,0.4363323129985824,1.2618786442198575,0.32780755768300723,0.22409158359657919,1.203404822659134,1.2593204938228781,0.4837634643350341,-0.13332323978837937
0.22444444444444447,3.4000000000000004,0.6108652381980153,1.106385091843343,0.3036153660523402,0.1709279926308476,1.1583850764156243,1.101637966094469,0.5178152116050706,-0.1586491045527716
0.22444444444444447,3.4000000000000004,0.7853981633974483,0.9187248094023034,0.2648630342093094,0.11470659140353515,1.1087890614571387,0.9059649916271068,0.5737752986217795,-0.16240913569321383
0.22444444444444447,4.5,-0.7853981633974483,1.056516746946961,0.3147533300751519,0.1421304381672295,1.133252344507103,0.9514572257836732,0.5092636368342031,0.18676753905231802
0.22444444444444447,4.5,-0.6108652381980153,1.2554010399406004,0.3552067747905052,0.2088299246722745,1.1906552185017052,1.1570416111843884,0.45649498120405174,0.1800171136700645
0.22444444444444447,4.5,-0.4363323129985824,1.4224224260617542,0.37965637000095903,0.27032483468096286,1.2412290962403942,1.3188583555240458,0.42629465110783293,0.15028542329049632
0.22444444444444447,4.5,-0.2617993877991494,1.547865575805699,0.392821219058306,0.31806393875636413,1.2791121442335556,1.4307257055123,0.4099246021932353,0.1001542725695023
0.22444444444444447,4.5,-0.08726646259971647,1.61646878143974,0.39836488284555294,0.3443450478290318,1.2994960929763584,1.4880646870540144,0.40276858870067517,0.0352211343186981
0.22444444444444447,4.5,0.08726646259971647,1.61646878143974,0.39836488284555294,0.34434504782903186,1.2994960929763586,1.488064687054015,0.40276858870067495,-0.0352211343186981
0.22444444444444447,4.5,0.2617993877991494,1.5478655758057,0.39282121905830586,0.3180639387563647,1.2791121442335558,1.430725705512301,0.40992460219323507,-0.10015427256950232
0.22444444444444447,4.5,0.4363323129985824,1.4224224260617542,0.37965637000095903,0.27032483468096286,1.2412290962403942,1.3188583555240458,0.42629465110783293,-0.15028542329049632
0.22444444444444447,4.5,0.6108652381980153,1.2554010399406004,0.3552067747905052,0.2088299246722745,1.1906552185017052,1.1570416111843884,0.45649498120405174,-0.1800171136700645
0.22444444444444447,4.5,0.7853981633974483,1.0565167469469603,0.3147533300751521,0.14213043816722928,1.1332523445071028,0.951457225783672,0.5092636368342035,-0.1867675390523179
0.22444444444444447,5.6,-0.7853981633974483,1.1627440309556447,0.35558885380426447,0.16618429651913383,1.1542827179853805,0.9902822956013256,0.46013898599416,0.20554604726727982
0.22444444444444447,5.6,-0.6108652381980153,1.369095209775443,0.3963874059152129,0.24058800035956018,1.2170357434006782,1.2008204642633393,0.4117605463377138,0.19632018786234456
0.22444444444444447,5.6,-0.4363323129985824,1.5446584878837453,0.42050924387296323,0.30872144943091695,1.2717872852260075,1.3651107020900393,0.3847284941644965,0.1632002212833833
0.22444444444444447,5.6,-0.2617993877991494,1.6781297872028793,0.43327159359579903,0.3614439353587356,1.3125882335500831,1.478100599630566,0.3703520617434699,0.10858298727194564
0.22444444444444447,5.6,-0.08726646259971647,1.7517417744200878,0.43856846360096147,0.3904173545011084,1.3344791901718578,1.5358418119969028,0.3641619309562909,0.03816858886292156
0.22444444444444447,5.6,0.08726646259971647,1.7517417744200878,0.43856846360096147,0.3904173545011084,1.3344791901718578,1.5358418119969028,0.3641619309562909,-0.03816858886292156
0.22444444444444447,5.6,0.2617993877991494,1.6781297872028793,0.43327159359579903,0.3614439353587356,1.3125882335500831,1.478100599630566,0.3703520617434699,-0.10858298727194564
0.22444444444444447,5.6,0.4363323129985824,1.5446584878837453,0.42050924387296323,0.30872144943091695,1.2717872852260075,1.3651107020900393,0.3847284941644965,-0.1632002212833833
0.22444444444444447,5.6,0.6108652381980153,1.3690952097754407,0.39638740591521326,0.24058800035955938,1.2170357434006775,1.2008204642633373,0.41176054633771425,-0.1963201878623443
0.22444444444444447,5.6,0.7853981633974483,1.1627440309556447,0.35558885380426447,0.16618429651913383,1.1542827179853805,0.9902822956013256,0.46013898599416,-0.20554604726727982
0.22444444444444447,6.7,-0.7853981633974483,1.2475852014080095,0.38974309265882556,0.1873676457306993,1.1724910624227178,1.023497211582837,0.4216101349147954,0.22054398900802263
0.22444444444444447,6.7,-0.6108652381980153,1.4594840164821996,0.43023239804372027,0.26785895113527636,1.2392408572459,1.2367659592035827,0.3773764085290021,0.2092814102733382
0.22444444444444447,6.7,-0.4363323129985824,1.641909752583469,0.45378763367285296,0.3413477225656688,1.297187513481121,1.4023718891131165,0.35299946099972673,0.17347526139297775
0.22444444444444447,6.7,-0.2617993877991494,1.7820416116689466,0.46607809239728726,0.39798698033767943,1.34013953030071,1.5156646518241954,0.3402658755361512,0.11530657706627136
0.22444444444444447,6.7,-0.08726646259971647,1.8598537467358227,0.47111923832180996,0.4290879002151767,1.3631492216223018,1.5734592797328142,0.33484705794947145,0.040524233674610166
0.22444444444444447,6.7,0.08726646259971647,1.859853746735822,0.47111923832181,0.42908790021517645,1.3631492216223016,1.5734592797328149,0.3348470579494711,-0.04052423367461016
0.22444444444444447,6.7,0.2617993877991494,1.7820416116689488,0.466078092397287,0.3979869803376801,1.3401395303007104,1.5156646518241965,0.34026587553615134,-0.11530657706627154
0.22444444444444447,6.7,0.4363323129985824,1.641909752583469,0.45378763367285296,0.3413477225656688,1.297187513481121,1.4023718891131165,0.35299946099972673,-0.17347526139297775
0.22444444444444447,6.7,0.6108652381980153,1.459484016482197,0.43023239804372077,0.2678589511352752,1.239240857245899,1.2367659592035793,0.3773764085290026,-0.20928141027333783
0.22444444444444447,6.7,0.7853981633974483,1.2475852014080078,0.389743092658826,0.1873676457306983,1.172491062422717,1.0234972115828342,0.4216101349147958,-0.22054398900802225
0.22444444444444447,7.800000000000001,-0.7853981633974483,1.3174061300392796,0.4187974160416909,0.20578657939817668,1.188096443392095,1.0512831309581774,0.3909244581839302,0.2328867020282948
0.22444444444444447,7.800000000000001,-0.6108652381980153,1.5335996748478395,0.45869232712999275,0.29165866142293684,1.2582993772705218,1.2669894981880294,0.3499739243307587,0.2199091590750553
0.22444444444444447,7.800000000000001,-0.4363323129985824,1.7218276830931696,0.48159183851021303,0.3694634802127012,1.3186837984989994,1.4330316833676608,0.3278625023803938,0.1819189556067346
0.22444444444444447,7.800000000000001,-0.2617993877991494,1.8676628011465295,0.4934082008919623,0.42927383537219765,1.3632856159824571,1.5462125885870492,0.31647013208776376,0.12084667569155273
0.22444444444444447,7.800000000000001,-0.08726646259971647,1.949091711221754,0.4982069869322145,0.46211098004039025,1.3871632780971748,1.603898024477444,0.3116679063261423,0.042468633943802715
0.22444444444444447,7.800000000000001,0.08726646259971647,1.949091711221754,0.4982069869322145,0.46211098004039025,1.3871632780971748,1.603898024477444,0.3116679063261423,-0.042468633943802715
0.22444444444444447,7.800000000000001,0.2617993877991494,1.8676628011465295,0.4934082008919623,0.42927383537219765,1.3632856159824571,1.5462125885870492,0.31647013208776376,-0.12084667569155273
0.22444444444444447,7.800000000000001,0.4363323129985824,1.7218276830931696,0.48159183851021303,0.3694634802127012,1.3186837984989994,1.4330316833676608,0.3278625023803938,-0.1819189556067346
0.22444444444444447,7.800000000000001,0.6108652381980153,1.5335996748478449,0.45869232712999186,0.2916586614229394,1.2582993772705238,1.2669894981880343,0.3499739243307584,-0.21990915907505612
0.22444444444444447,7.800000000000001,0.7853981633974483,1.3174061300392796,0.4187974160416909,0.20578657939817668,1.188096443392095,1.0512831309581774,0.3909244581839302,-0.2328867020282948
0.22444444444444447,8.9,-0.7853981633974483,1.376031453011026,0.4439239699119978,0.22230697490715123,1.201920941585491,1.0756555163931638,0.36554930993531864,0.24325029288338998
0.22444444444444447,8.9,-0.6108652381980153,1.5958560157443447,0.48306334318272975,0.3126363346316737,1.2748618235969755,1.2927531250824456,0.3275565233526511,0.22883635160853155
0.22444444444444447,8.9,-0.4363323129985824,1.7891285199889977,0.5052907229534164,0.3939934971221155,1.3371563088302278,1.4587228368258192,0.3073639891072591,0.1890295962876925
0.22444444444444447,8.9,-0.2617993877991494,1.9399477301988501,0.5166561102024136,0.45643617565794115,1.3830662859443332,1.5715843450196518,0.29707240824443004,0.12552385476973454
0.22444444444444447,8.9,-0.08726646259971647,2.0245477037515,0.5212323719438877,0.4907274460203636,1.4076416063900885,1.629087078163835,0.2927687408972763,0.044112739712129805
0.22444444444444447,8.9,0.08726646259971647,2.0245477037515,0.5212323719438877,0.49072744602036356,1.4076416063900885,1.6290870781638351,0.29276874089727617,-0.04411273971212979
0.22444444444444447,8.9,0.2617993877991494,1.9399477301988501,0.5166561102024136,0.45643617565794115,1.3830662859443332,1.5715843450196518,0.29707240824443004,-0.12552385476973454
0.22444444444444447,8.9,0.4363323129985824,1.7891285199889988,0.5052907229534163,0.3939934971221159,1.337156308830228,1.45872283682582,0.30736398910725876,-0.18902959628769256
0.22444444444444447,8.9,0.6108652381980153,1.5958560157443447,0.48306334318272975,0.31263633463167373,1.2748618235969755,1.292753125082445,0.3275565233526515,-0.22883635160853139
0.22444444444444447,8.9,0.7853981633974483,1.376031453011026,0.4439239699119978,0.22230697490715123,1.201920941585491,1.0756555163931638,0.36554930993531864,-0.24325029288338998
0.22444444444444447,10.0,-0.7853981633974483,1.4261512105475902,0.46593048944026216,0.23721646498654908,1.2142622986818847,1.0971914202493929,0.3441916930976115,0.25211029798307427
0.22444444444444447,10.0,-0.6108652381980153,1.6491597970080356,0.5042452887046581,0.33128352676708245,1.2894056975513506,1.3149700047949384,0.30882718348154437,0.23647979988141565
0.22444444444444447,10.0,-0.4363323129985824,1.8468964308656008,0.5258174590620781,0.41562496195113147,1.3532368321641879,1.4805854758244077,0.29026039794562664,0.19513303980644361
0.22444444444444447,10.0,-0.2617993877991494,2.002134390892683,0.5367634327135768,0.48030079932812186,1.4002148401879386,1.5930323879631714,0.2808807701794058,0.12954762780145448
0.22444444444444447,10.0,-0.08726646259971647,2.089551991751821,0.541137713575128,0.5158361464946212,1.4253674238556286,1.6503236505494017,0.27698577593365925,0.04552911396270134
0.22444444444444447,10.0,0.08726646259971647,2.089551991751821,0.541137713575128,0.5158361464946212,1.4253674238556286,1.6503236505494017,0.27698577593365925,-0.04552911396270134
0.22444444444444447,10.0,0.2617993877991494,2.0021343908926723,0.5367634327135781,0.4803007993281172,1.4002148401879353,1.593032387963166,0.280880770179405,-0.12954762780145382
0.22444444444444447,10.0,0.4363323129985824,1.8468964308655935,0.525817459062079,0.4156249619511273,1.3532368321641814,1.480585475824482,0.2902603979455822,-0.19513303980644353
0.22444444444444447,10.0,0.6108652381980153,1.6491597970080356,0.5042452887046581,0.33128352676708245,1.2894056975513506,1.3149700047949384,0.30882718348154437,-0.23647979988141565
0.22444444444444447,10.0,0.7853981633974483,1.4261512105475902,0.46593048944026216,0.23721646498654925,1.2142622986818847,1.0971914202493929,0.34419169309761155,-0.2521102979830742
0.26833333333333337,0.1,-0.7853981633974483,0.0488549843664986,0.01151647088584638,0.004724234913190307,1.0047131281251807,0.713166613732891,0.9800843071977686,0.008636422690890887
0.26833333333333337,0.1,-0.6108652381980153,0.06520985566926174,0.01419254056734074,0.0073466018476339824,1.0073198120236324,0.8287387861249113,0.9744037677415153,0.00935070915743709
0.26833333333333337,0.1,-0.4363323129985824,0.07951566609904512,0.01610072808096016,0.009957889436936125,1.009908797304909,0.9195313172611045,0.9697500836090855,0.00840119314711372
0.26833333333333337,0.1,-0.2617993877991494,0.09010848846763908,0.017259002257603587,0.012066327285618125,1.0119943945354735,0.9821739354924878,0.9664835076121354,0.005830448235292584
0.26833333333333337,0.1,-0.08726646259971647,0.09574123776094864,0.017787870745582388,0.01324468144711601,1.0131581134720453,1.0141664461941944,0.9648066343050005,0.002086099672130109
0.26833333333333337,0.1,0.08726646259971647,0.09574123776094842,0.017787870745583554,0.013244681447115958,1.013158113472045,1.014166446194193,0.9648066343050005,-0.002086099672130104
0.26833333333333337,0.1,0.2617993877991494,0.0901084884676396,0.017259002257600728,0.012066327285618222,1.0119943945354737,0.9821739354924908,0.9664835076121353,-0.005830448235292618
0.26833333333333337,0.1,0.4363323129985824,0.07951566609904395,0.016100728080967568,0.009957889436935902,1.0099087973049088,0.919531317261097,0.969750083609086,-0.008401193147113593
0.26833333333333337,0.1,0.6108652381980153,0.06520985566926137,0.014192540567343606,0.00734660184763394,1.0073198120236324,0.8287387861249087,0.9744037677415155,-0.009350709157437036
0.26833333333333337,0.1,0.7853981633974483,0.04885498436649868,0.011516470885845476,0.0047242349131902004,1.0047131281251807,0.7131666137328919,0.9800843071977685,-0.008636422690890919
0.26833333333333337,1.2000000000000002,-0.7853981633974483,0.4674247356109567,0.1173668791517844,0.05443610301234814,1.0530300119297291,0.7803607013933025,0.7997786971281129,0.08262980006116458
0.26833333333333337,1.2000000000000002,-0.6108652381980153,0.5956923485342381,0.13988629362802962,0.08391141092582483,1.0806585130609352,0.9301316010965949,0.7574884027869229,0.08541877360964174
0.26833333333333337,1.2000000000000002,-0.4363323129985824,0.7039497890441534,0.15490699486302634,0.11336875417269586,1.1075818291871222,1.0535026957692826,0.7270170018477224,0.0743755090496641
0.26833333333333337,1.2000000000000002,-0.2617993877991494,0.7834017779309849,0.16351554358790174,0.13711052581207886,1.1288140022280397,1.1410508014566987,0.7081033891474885,0.05068982502394103
0.26833333333333337,1.2000000000000002,-0.08726646259971647,0.8257971447260606,0.16727454707618342,0.1504019511270076,1.1405279050766897,1.1865234981472623,0.6991489695756969,0.017993240876872513
0.26833333333333337,1.2000000000000002,0.08726646259971647,0.8257971447260606,0.16727454707618342,0.1504019511270076,1.1405279050766897,1.1865234981472623,0.6991489695756969,-0.017993240876872513
0.26833333333333337,1.2000000000000002,0.2617993877991494,0.783401777930986,0.1635155435879011,0.1371105258120793,1.12881400222804,1.1410508014566993,0.7081033891474885,-0.05068982502394111
0.26833333333333337,1.2000000000000002,0.4363323129985824,0.7039497890441534,0.15490699486302634,0.11336875417269586,1.1075818291871222,1.0535026957692826,0.7270170018477224,-0.0743755090496641
0.26833333333333337,1.2000000000000002,0.6108652381980153,0.595692348534237,0.13988629362803037,0.08391141092582469,1.080658513060935,0.9301316010965931,0.7574884027869235,-0.08541877360964159
0.26833333333333337,1.2000000000000002,0.7853981633974483,0.4674247356109567,0.1173668791517844,0.05443610301234814,1.0530300119297291,0.7803607013933025,0.7997786971281129,-0.08262980006116458
0.26833333333333337,2.3000000000000003,-0.7853981633974483,0.7433529680372564,0.1960137530717406,0.09832797093534779,1.0939177034268144,0.8396499919821618,0.6770727477129702,0.1314074811289123
0.26833333333333337,2.3000000000000003,-0.6108652381980153,0.920655471142646,0.227639363543099,0.14939100805135477,1.1396411786621712,1.0117945226364966,0.6253056130726876,0.13201657106129724
0.26833333333333337,2.3000000000000003,-0.4363323129985824,1.0698548545482147,0.24747176161379095,0.19842578787743387,1.1818847556996197,1.15058053127064,0.5927635518512915,0.11303504973603187
0.26833333333333337,2.3000000000000003,-0.2617993877991494,1.1807301211275991,0.2582328005713338,0.23735418695865487,1.2143757136519138,1.2478904026046198,0.574162677739224,0.076398860618521
0.26833333333333337,2.3000000000000003,-0.08726646259971647,1.2407289083488864,0.26272364400481407,0.2590109852227636,1.2320803425301012,1.2981024273063189,0.565803423061147,0.02703416238890903
0.26833333333333337,2.3000000000000003,0.08726646259971647,1.2407289083488853,0.26272364400481435,0.25901098522276317,1.232080342530101,1.2981024273063182,0.565803423061147,-0.02703416238890901
0.26833333333333337,2.3000000000000003,0.2617993877991494,1.1807301211275991,0.2582328005713338,0.2373541869586549,1.2143757136519138,1.24789040260462,0.5741626777392239,-0.07639886061852101
0.26833333333333337,2.3000000000000003,0.4363323129985824,1.0698548545482147,0.24747176161379095,0.19842578787743387,1.1818847556996197,1.15058053127064,0.5927635518512915,-0.11303504973603187
0.26833333333333337,2.3000000000000003,0.6108652381980153,0.920655471142646,0.227639363543099,0.14939100805135477,1.1396411786621712,1.0117945226364966,0.6253056130726876,-0.13201657106129724
0.26833333333333337,2.3000000000000003,0.7853981633974483,0.7433529680372554,0.1960137530717412,0.09832797093534755,1.093917703426814,0.8396499919821604,0.6770727477129707,-0.1314074811289121
0.26833333333333337,3.4000000000000004,-0.7853981633974483,0.938733391333799,0.2569010075707992,0.13648431102631595,1.128259111220766,0.8893653879014171,0.5908149156624602,0.16594618668533365
0.26833333333333337,3.4000000000000004,-0.6108652381980153,1.1420382180586663,0.29248387727963465,0.2030916806720449,1.1858260248991337,1.0727396757910121,0.5402646059286051,0.16376155282239405
0.26833333333333337,3.4000000000000004,-0.4363323129985824,1.314901281815178,0.3138305087609862,0.2663680462835064,1.238037193531365,1.2188453563376298,0.5102212105114926,0.13892532352032821
0.26833333333333337,3.4000000000000004,-0.2617993877991494,1.4455481608281069,0.32495450060608255,0.3161400683188118,1.2776071918407916,1.320127857667098,0.4939247952226187,0.09353384865886838
0.26833333333333337,3.4000000000000004,-0.08726646259971647,1.5172393356729073,0.3294311700226678,0.34366708840569643,1.2989742787338856,1.3720109789186414,0.48688904344946454,0.033059030306634485
0.26833333333333337,3.4000000000000004,0.08726646259971647,1.5172393356729073,0.3294311700226678,0.34366708840569643,1.2989742787338856,1.3720109789186414,0.48688904344946454,-0.033059030306634485
0.26833333333333337,3.4000000000000004,0.2617993877991494,1.4455481608281069,0.32495450060608255,0.3161400683188118,1.2776071918407916,1.320127857667098,0.4939247952226187,-0.09353384865886838
0.26833333333333337,3.4000000000000004,0.4363323129985824,1.3149012818151775,0.3138305087609864,0.2663680462835062,1.2380371935313648,1.2188453563376294,0.5102212105114927,-0.1389253235203282
0.26833333333333337,3.4000000000000004,0.6108652381980153,1.1420382180586668,0.29248387727963443,0.20309168067204522,1.1858260248991341,1.0727396757910126,0.540264605928605,-0.16376155282239407
0.26833333333333337,3.4000000000000004,0.7853981633974483,0.938733391333799,0.2569010075707992,0.13648431102631595,1.128259111220766,0.8893653879014171,0.5908149156624602,-0.16594618668533365
0.26833333333333337,4.5,-0.7853981633974483,1.0851180675429835,0.3055399963383274,0.16910054114507192,1.1568064152098878,0.9296534822571229,0.528215498870173,0.1918235859984275
0.26833333333333337,4.5,-0.6108652381980153,1.304625099127366,0.3426872015930467,0.24823668704397928,1.2233042852267624,1.120431784219665,0.4805639493290498,0.18707555374031468
0.26833333333333337,4.5,-0.4363323129985824,1.4940237167465966,0.3642347629524072,0.3218833564064318,1.2820946582864907,1.2693941241899047,0.4539165371368563,0.15785042654256326
0.26833333333333337,4.5,-0.2617993877991494,1.6393483432019935,0.37513587989119285,0.37968434283542835,1.3264119592614847,1.3721336444688832,0.4398787202449557,0.1060736431944893
0.26833333333333337,4.5,-0.08726646259971647,1.7199800291301033,0.3794007888052247,0.41179024815214527,1.3504001245222097,1.4248196384303247,0.43390589739170743,0.037476534237497916
0.26833333333333337,4.5,0.08726646259971647,1.7199800291301033,0.3794007888052246,0.4117902481521453,1.35040012452221,1.4248196384303249,0.4339058973917073,-0.03747653423749794
0.26833333333333337,4.5,0.2617993877991494,1.6393483432019935,0.37513587989119285,0.37968434283542835,1.3264119592614847,1.3721336444688832,0.4398787202449557,-0.1060736431944893
0.26833333333333337,4.5,0.4363323129985824,1.4940237167465997,0.36423476295240653,0.3218833564064333,1.2820946582864916,1.269394124189908,0.45391653713685626,-0.15785042654256357
0.26833333333333337,4.5,0.6108652381980153,1.304625099127366,0.3426872015930467,0.24823668704397928,1.2233042852267624,1.120431784219665,0.4805639493290498,-0.18707555374031468
0.26833333333333337,4.5,0.7853981633974483,1.0851180675429868,0.30553999633832635,0.16910054114507317,1.156806415209889,0.9296534822571253,0.5282154988701724,-0.19182358599842803
0.26833333333333337,5.6,-0.7853981633974483,1.1995304537751592,0.34547442105664944,0.19775784261152562,1.181319467894377,0.9637902627294269,0.48020766885115423,0.21204902952467575
0.26833333333333337,5.6,-0.6108652381980153,1.4306417019471118,0.3829691088616196,0.2863278550118919,1.2540557044692808,1.1580295495551844,0.43646737316144646,0.2051455923129404
0.26833333333333337,5.6,-0.4363323129985824,1.6327716270108226,0.40421029092150784,0.3683527295949667,1.3178412116714473,1.3085569396173868,0.41264452195887297,0.1725097767068024
0.26833333333333337,5.6,-0.2617993877991494,1.7898565590892859,0.4147097059849445,0.43264423637961397,1.3657556416944074,1.4119740419372868,0.40039476227729937,0.11581224137391136
0.26833333333333337,5.6,-0.08726646259971647,1.8778117485874115,0.4187167798018328,0.46835278231429706,1.3916556918341922,1.4649152827993348,0.39529334483517775,0.0409155194220067
0.26833333333333337,5.6,0.08726646259971647,1.8778117485874115,0.4187167798018328,0.46835278231429706,1.3916556918341922,1.4649152827993348,0.39529334483517775,-0.0409155194220067
0.26833333333333337,5.6,0.2617993877991494,1.7898565590892936,0.4147097059849432,0.4326442363796186,1.3657556416944105,1.4119740419373012,0.40039476227729565,-0.11581224137391184
0.26833333333333337,5.6,0.4363323129985824,1.6327716270108226,0.40421029092150784,0.3683527295949667,1.3178412116714473,1.3085569396173868,0.41264452195887297,-0.1725097767068024
0.26833333333333337,5.6,0.6108652381980153,1.4306417019471118,0.3829691088616196,0.2863278550118919,1.2540557044692808,1.1580295495551844,0.43646737316144646,-0.2051455923129404
